Country/Region,month,year,value
Cabo Verde,January,2022,13963
Cabo Verde,February,2022,191
Cabo Verde,March,2022,66
Cabo Verde,April,2022,70
Cabo Verde,May,2022,302
Cabo Verde,June,2022,4218
Cabo Verde,July,2022,0
Cabo Verde,August,2022,0
Cabo Verde,September,2022,0
Cabo Verde,October,2022,0
Cabo Verde,November,2022,0
Cabo Verde,December,2022,0
Cambodia,January,2020,1
Cambodia,February,2020,0
Cambodia,March,2020,108
Cambodia,April,2020,13
Cambodia,May,2020,3
Cambodia,June,2020,16
Cambodia,July,2020,98
Cambodia,August,2020,35
Cambodia,September,2020,3
Cambodia,October,2020,14
Cambodia,November,2020,35
Cambodia,December,2020,52
Cambodia,January,2021,88
Cambodia,February,2021,354
Cambodia,March,2021,1620
Cambodia,April,2021,10962
Cambodia,May,2021,16692
Cambodia,June,2021,20291
Cambodia,July,2021,26858
Cambodia,August,2021,15812
Cambodia,September,2021,19596
Cambodia,October,2021,5871
Cambodia,November,2021,1612
Cambodia,December,2021,359
Cambodia,January,2022,862
Cambodia,February,2022,8921
Cambodia,March,2022,5349
Cambodia,April,2022,626
Cambodia,May,2022,11
Cambodia,June,2022,17
Cambodia,July,2022,0
Cambodia,August,2022,0
Cambodia,September,2022,0
Cambodia,October,2022,0
Cambodia,November,2022,0
Cambodia,December,2022,0
Cameroon,January,2020,0
Cameroon,February,2020,0
Cameroon,March,2020,193
Cameroon,April,2020,1639
Cameroon,May,2020,4072
Cameroon,June,2020,6688
Cameroon,July,2020,4663
Cameroon,August,2020,1887
Cameroon,September,2020,1696
Cameroon,October,2020,955
Cameroon,November,2020,2652
Cameroon,December,2020,1832
Cameroon,January,2021,3340
Cameroon,February,2021,6097
Cameroon,March,2021,11955
Cameroon,April,2021,24581
Cameroon,May,2021,6679
Cameroon,June,2021,1929
Cameroon,July,2021,1206
Cameroon,August,2021,1361
Cameroon,September,2021,8878
Cameroon,October,2021,10196
Cameroon,November,2021,4295
Cameroon,December,2021,2573
Cameroon,January,2022,7351
Cameroon,February,2022,2522
Cameroon,March,2022,304
Cameroon,April,2022,236
Cameroon,May,2022,167
Cameroon,June,2022,121
Cameroon,July,2022,0
Cameroon,August,2022,0
Cameroon,September,2022,0
Cameroon,October,2022,0
Cameroon,November,2022,0
Cameroon,December,2022,0
Canada,January,2020,4
Canada,February,2020,29
Canada,March,2020,10678
Canada,April,2020,46503
Canada,May,2020,34853
Canada,June,2020,12541
Canada,July,2020,12278
Canada,August,2020,12708
Canada,September,2020,32966
Canada,October,2020,75284
Canada,November,2020,145624
Canada,December,2020,206781
Canada,January,2021,192667
Canada,February,2021,87111
Canada,March,2021,120640
Canada,April,2021,239869
Canada,May,2021,156556
Canada,June,2021,32656
Canada,July,2021,15219
Canada,August,2021,69323
Canada,September,2021,124736
Canada,October,2021,91140
Canada,November,2021,78029
Canada,December,2021,425540
Canada,January,2022,849919
Canada,February,2022,228746
Canada,March,2022,187510
Canada,April,2022,275800
Canada,May,2022,119082
Canada,June,2022,69483
Canada,July,2022,0
Canada,August,2022,0
Canada,September,2022,0
Canada,October,2022,0
Canada,November,2022,0
Canada,December,2022,0
Central African Republic,January,2020,0
Central African Republic,February,2020,0
Central African Republic,March,2020,3
Central African Republic,April,2020,47
Central African Republic,May,2020,961
Central African Republic,June,2020,2734
Central African Republic,July,2020,863
Central African Republic,August,2020,103
Central African Republic,September,2020,118
Central African Republic,October,2020,37
Central African Republic,November,2020,47
Central African Republic,December,2020,50
Central African Republic,January,2021,18
Central African Republic,February,2021,23
Central African Republic,March,2021,157
Central African Republic,April,2021,1250
Central African Republic,May,2021,680
Central African Republic,June,2021,50
Central African Republic,July,2021,10
Central African Republic,August,2021,4145
Central African Republic,September,2021,75
Central African Republic,October,2021,147
Central African Republic,November,2021,190
Central African Republic,December,2021,455
Central African Republic,January,2022,1756
Central African Republic,February,2022,306
Central African Republic,March,2022,424
Central African Republic,April,2022,0
Central African Republic,May,2022,0
Central African Republic,June,2022,0
Central African Republic,July,2022,0
Central African Republic,August,2022,0
Central African Republic,September,2022,0
Central African Republic,October,2022,0
Central African Republic,November,2022,0
Central African Republic,December,2022,0
Chad,January,2020,0
Chad,February,2020,0
Chad,March,2020,7
Chad,April,2020,66
Chad,May,2020,705
Chad,June,2020,88
Chad,July,2020,70
Chad,August,2020,77
Chad,September,2020,187
Chad,October,2020,283
Chad,November,2020,205
Chad,December,2020,425
Chad,January,2021,1263
Chad,February,2021,597
Chad,March,2021,560
Chad,April,2021,284
Chad,May,2021,114
Chad,June,2021,20
Chad,July,2021,22
Chad,August,2021,19
Chad,September,2021,46
Chad,October,2021,31
Chad,November,2021,38
Chad,December,2021,596
Chad,January,2022,1452
Chad,February,2022,100
Chad,March,2022,55
Chad,April,2022,101
Chad,May,2022,6
Chad,June,2022,8
Chad,July,2022,0
Chad,August,2022,0
Chad,September,2022,0
Chad,October,2022,0
Chad,November,2022,0
Chad,December,2022,0
Chile,January,2020,0
Chile,February,2020,2
Chile,March,2020,2842
Chile,April,2020,14858
Chile,May,2020,105848
Chile,June,2020,155843
Chile,July,2020,76274
Chile,August,2020,56059
Chile,September,2020,51265
Chile,October,2020,47265
Chile,November,2020,41487
Chile,December,2020,57230
Chile,January,2021,118136
Chile,February,2021,97516
Chile,March,2021,170913
Chile,April,2021,202707
Chile,May,2021,186101
Chile,June,2021,171556
Chile,July,2021,59869
Chile,August,2021,22904
Chile,September,2021,15589
Chile,October,2021,40784
Chile,November,2021,67703
Chile,December,2021,43743
Chile,January,2022,359490
Chile,February,2022,895035
Chile,March,2022,409917
Chile,April,2022,87695
Chile,May,2022,144310
Chile,June,2022,287752
Chile,July,2022,0
Chile,August,2022,0
Chile,September,2022,0
Chile,October,2022,0
Chile,November,2022,0
Chile,December,2022,0
China,January,2020,9254
China,February,2020,69554
China,March,2020,4430
China,April,2020,3042
China,May,2020,668
China,June,2020,815
China,July,2020,3189
China,August,2020,2810
China,September,2020,1226
China,October,2020,1617
China,November,2020,2092
China,December,2020,3326
China,January,2021,5256
China,February,2021,1170
China,March,2021,1112
China,April,2021,1181
China,May,2021,996
China,June,2021,1291
China,July,2021,1764
China,August,2021,2609
China,September,2021,1776
China,October,2021,1670
China,November,2021,2242
China,December,2021,4258
China,January,2022,6449
China,February,2022,266224
China,March,2022,984926
China,April,2022,630129
China,May,2022,81060
China,June,2022,38034
China,July,2022,0
China,August,2022,0
China,September,2022,0
China,October,2022,0
China,November,2022,0
China,December,2022,0
Colombia,January,2020,0
Colombia,February,2020,0
Colombia,March,2020,906
Colombia,April,2020,5601
Colombia,May,2020,22876
Colombia,June,2020,68463
Colombia,July,2020,197662
Colombia,August,2020,319586
Colombia,September,2020,214585
Colombia,October,2020,244505
Colombia,November,2020,242622
Colombia,December,2020,325969
Colombia,January,2021,452109
Colombia,February,2021,156806
Colombia,March,2021,154687
Colombia,April,2021,453347
Colombia,May,2021,546732
Colombia,June,2021,834526
Colombia,July,2021,544338
Colombia,August,2021,123766
Colombia,September,2021,48191
Colombia,October,2021,45110
Colombia,November,2021,67257
Colombia,December,2021,87796
Colombia,January,2022,729821
Colombia,February,2022,177322
Colombia,March,2022,20333
Colombia,April,2022,7751
Colombia,May,2022,10788
Colombia,June,2022,71726
Colombia,July,2022,0
Colombia,August,2022,0
Colombia,September,2022,0
Colombia,October,2022,0
Colombia,November,2022,0
Colombia,December,2022,0
Comoros,January,2020,0
Comoros,February,2020,0
Comoros,March,2020,0
Comoros,April,2020,1
Comoros,May,2020,105
Comoros,June,2020,197
Comoros,July,2020,75
Comoros,August,2020,45
Comoros,September,2020,56
Comoros,October,2020,66
Comoros,November,2020,66
Comoros,December,2020,212
Comoros,January,2021,1903
Comoros,February,2021,845
Comoros,March,2021,125
Comoros,April,2021,138
Comoros,May,2021,47
Comoros,June,2021,55
Comoros,July,2021,92
Comoros,August,2021,40
Comoros,September,2021,73
Comoros,October,2021,118
Comoros,November,2021,242
Comoros,December,2021,2014
Comoros,January,2022,1317
Comoros,February,2022,201
Comoros,March,2022,53
Comoros,April,2022,19
Comoros,May,2022,15
Comoros,June,2022,19
Comoros,July,2022,0
Comoros,August,2022,0
Comoros,September,2022,0
Comoros,October,2022,0
Comoros,November,2022,0
Comoros,December,2022,0
Congo (Brazzaville),January,2020,0
Congo (Brazzaville),February,2020,0
Congo (Brazzaville),March,2020,19
Congo (Brazzaville),April,2020,201
Congo (Brazzaville),May,2020,391
Congo (Brazzaville),June,2020,476
Congo (Brazzaville),July,2020,2113
Congo (Brazzaville),August,2020,779
Congo (Brazzaville),September,2020,1110
Congo (Brazzaville),October,2020,201
Congo (Brazzaville),November,2020,484
Congo (Brazzaville),December,2020,1333
Congo (Brazzaville),January,2021,780
Congo (Brazzaville),February,2021,933
Congo (Brazzaville),March,2021,861
Congo (Brazzaville),April,2021,997
Congo (Brazzaville),May,2021,980
Congo (Brazzaville),June,2021,938
Congo (Brazzaville),July,2021,590
Congo (Brazzaville),August,2021,402
Congo (Brazzaville),September,2021,656
Congo (Brazzaville),October,2021,3079
Congo (Brazzaville),November,2021,1647
Congo (Brazzaville),December,2021,1119
Congo (Brazzaville),January,2022,3616
Congo (Brazzaville),February,2022,315
Congo (Brazzaville),March,2022,51
Congo (Brazzaville),April,2022,8
Congo (Brazzaville),May,2022,0
Congo (Brazzaville),June,2022,49
Congo (Brazzaville),July,2022,0
Congo (Brazzaville),August,2022,0
Congo (Brazzaville),September,2022,0
Congo (Brazzaville),October,2022,0
Congo (Brazzaville),November,2022,0
Congo (Brazzaville),December,2022,0
Congo (Kinshasa),January,2020,0
Congo (Kinshasa),February,2020,0
Congo (Kinshasa),March,2020,98
Congo (Kinshasa),April,2020,474
Congo (Kinshasa),May,2020,2498
Congo (Kinshasa),June,2020,3969
Congo (Kinshasa),July,2020,2031
Congo (Kinshasa),August,2020,1027
Congo (Kinshasa),September,2020,562
Congo (Kinshasa),October,2020,647
Congo (Kinshasa),November,2020,1466
Congo (Kinshasa),December,2020,4886
Congo (Kinshasa),January,2021,5113
Congo (Kinshasa),February,2021,3142
Congo (Kinshasa),March,2021,2229
Congo (Kinshasa),April,2021,1711
Congo (Kinshasa),May,2021,1798
Congo (Kinshasa),June,2021,9185
Congo (Kinshasa),July,2021,9081
Congo (Kinshasa),August,2021,4946
Congo (Kinshasa),September,2021,2074
Congo (Kinshasa),October,2021,533
Congo (Kinshasa),November,2021,764
Congo (Kinshasa),December,2021,16559
Congo (Kinshasa),January,2022,10586
Congo (Kinshasa),February,2022,639
Congo (Kinshasa),March,2022,730
Congo (Kinshasa),April,2022,275
Congo (Kinshasa),May,2022,1351
Congo (Kinshasa),June,2022,2708
Congo (Kinshasa),July,2022,0
Congo (Kinshasa),August,2022,0
Congo (Kinshasa),September,2022,0
Congo (Kinshasa),October,2022,0
Congo (Kinshasa),November,2022,0
Congo (Kinshasa),December,2022,0
Costa Rica,January,2020,0
Costa Rica,February,2020,0
Costa Rica,March,2020,347
Costa Rica,April,2020,372
Costa Rica,May,2020,337
Costa Rica,June,2020,2403
Costa Rica,July,2020,14361
Costa Rica,August,2020,23467
Costa Rica,September,2020,34473
Costa Rica,October,2020,34211
Costa Rica,November,2020,29667
Costa Rica,December,2020,29683
Costa Rica,January,2021,23955
Costa Rica,February,2021,11065
Costa Rica,March,2021,12423
Costa Rica,April,2021,34227
Costa Rica,May,2021,67995
Costa Rica,June,2021,48952
Costa Rica,July,2021,38876
Costa Rica,August,2021,56912
Costa Rica,September,2021,68459
Costa Rica,October,2021,27513
Costa Rica,November,2021,7141
Costa Rica,December,2021,3717
Costa Rica,January,2022,124309
Costa Rica,February,2022,112063
Costa Rica,March,2022,31609
Costa Rica,April,2022,13537
Costa Rica,May,2022,38964
Costa Rica,June,2022,13896
Costa Rica,July,2022,0
Costa Rica,August,2022,0
Costa Rica,September,2022,0
Costa Rica,October,2022,0
Costa Rica,November,2022,0
Costa Rica,December,2022,0
Cote d'Ivoire,January,2020,0
Cote d'Ivoire,February,2020,0
Cote d'Ivoire,March,2020,179
Cote d'Ivoire,April,2020,1096
Cote d'Ivoire,May,2020,1558
Cote d'Ivoire,June,2020,6666
Cote d'Ivoire,July,2020,6548
Cote d'Ivoire,August,2020,2020
Cote d'Ivoire,September,2020,1657
Cote d'Ivoire,October,2020,992
Cote d'Ivoire,November,2020,615
Cote d'Ivoire,December,2020,1159
Cote d'Ivoire,January,2021,5909
Cote d'Ivoire,February,2021,4355
Cote d'Ivoire,March,2021,11135
Cote d'Ivoire,April,2021,2147
Cote d'Ivoire,May,2021,1256
Cote d'Ivoire,June,2021,1013
Cote d'Ivoire,July,2021,1830
Cote d'Ivoire,August,2021,5534
Cote d'Ivoire,September,2021,4584
Cote d'Ivoire,October,2021,1044
Cote d'Ivoire,November,2021,427
Cote d'Ivoire,December,2021,9280
Cote d'Ivoire,January,2022,9714
Cote d'Ivoire,February,2022,765
Cote d'Ivoire,March,2022,258
Cote d'Ivoire,April,2022,189
Cote d'Ivoire,May,2022,285
Cote d'Ivoire,June,2022,1248
Cote d'Ivoire,July,2022,0
Cote d'Ivoire,August,2022,0
Cote d'Ivoire,September,2022,0
Cote d'Ivoire,October,2022,0
Cote d'Ivoire,November,2022,0
Cote d'Ivoire,December,2022,0
Croatia,January,2020,0
Croatia,February,2020,6
Croatia,March,2020,861
Croatia,April,2020,1209
Croatia,May,2020,170
Croatia,June,2020,531
Croatia,July,2020,2362
Croatia,August,2020,5130
Croatia,September,2020,6324
Croatia,October,2020,32723
Croatia,November,2020,79126
Croatia,December,2020,82395
Croatia,January,2021,21589
Croatia,February,2021,10547
Croatia,March,2021,28659
Croatia,April,2021,60551
Croatia,May,2021,23998
Croatia,June,2021,3691
Croatia,July,2021,3743
Croatia,August,2021,10383
Croatia,September,2021,30792
Croatia,October,2021,65558
Croatia,November,2021,137857
Croatia,December,2021,107040
Croatia,January,2022,221922
Croatia,February,2022,117627
Croatia,March,2022,44382
Croatia,April,2022,23283
Croatia,May,2022,14041
Croatia,June,2022,12028
Croatia,July,2022,0
Croatia,August,2022,0
Croatia,September,2022,0
Croatia,October,2022,0
Croatia,November,2022,0
Croatia,December,2022,0
Cuba,January,2020,0
Cuba,February,2020,0
Cuba,March,2020,186
Cuba,April,2020,1315
Cuba,May,2020,544
Cuba,June,2020,296
Cuba,July,2020,267
Cuba,August,2020,1424
Cuba,September,2020,1565
Cuba,October,2020,1290
Cuba,November,2020,1397
Cuba,December,2020,3579
Cuba,January,2021,14823
Cuba,February,2021,23093
Cuba,March,2021,25484
Cuba,April,2021,31444
Cuba,May,2021,35559
Cuba,June,2021,48727
Cuba,July,2021,193603
Cuba,August,2021,268259
Cuba,September,2021,224573
Cuba,October,2021,74573
Cuba,November,2021,10485
Cuba,December,2021,3518
Cuba,January,2022,78786
Cuba,February,2022,25072
